60    [{0}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {31}, {32}, {33}, {34}, {35}, {36}, {37}, {38}, {39}, {40}]
249720    [{0}, {1}, {2}, {3, 5, 38, 7, 6, 39, 11, 12, 13, 15, 17, 18, 21, 26, 31}, {4}, {8, 14}, {9}, {10}, {16}, {19}, {20}, {28, 22}, {23}, {24}, {25}, {27}, {32, 29}, {30}, {33}, {34}, {35}, {36}, {37}, {40}]
249780    [{0}, {1}, {2}, {3, 5, 38, 7, 6, 39, 11, 12, 13, 15, 17, 18, 21, 26, 31}, {4}, {8, 14}, {9}, {10}, {16}, {32, 19, 29}, {20}, {22}, {23}, {24}, {25}, {27}, {28}, {30}, {33}, {34}, {35}, {36}, {37}, {40}]
249840    [{0}, {1}, {2}, {3, 5, 6, 7, 9, 11, 12, 13, 15, 16, 17, 18, 19, 21, 23, 26, 29, 31, 32, 38, 39}, {4}, {8, 14}, {10}, {20}, {22}, {24}, {25}, {27}, {28}, {30}, {33}, {34}, {35}, {36}, {37}, {40}]
249900    [{0, 3, 5, 6, 38, 7, 9, 39, 11, 12, 13, 15, 16, 17, 21, 23, 26, 31}, {1}, {2}, {4}, {8, 14}, {10}, {32, 18, 19, 29}, {20}, {22}, {24}, {25}, {27}, {28}, {30}, {33}, {34}, {35}, {36}, {37}, {40}]
249960    [{0, 3, 5, 38, 6, 7, 9, 39, 11, 12, 13, 15, 17, 21, 23, 26}, {1}, {2}, {4}, {8, 14}, {10}, {16}, {32, 18, 19, 29}, {20}, {22}, {24}, {25}, {27}, {28}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {40}]
250020    [{0, 9, 26, 5}, {1}, {2}, {3, 38, 12, 13, 21, 23}, {4}, {6}, {7}, {8, 14}, {10}, {17, 11, 39}, {15}, {16}, {18}, {19}, {20}, {22}, {24}, {25}, {27}, {28}, {32, 29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {40}]
250080    [{0, 9, 26, 5}, {1}, {2}, {3, 38, 12, 13, 15, 21, 23, 31}, {4}, {28, 6}, {7}, {8, 14}, {10}, {11}, {16}, {17, 39}, {18}, {19}, {20}, {22}, {24}, {25}, {27}, {32, 29}, {30}, {33}, {34}, {35}, {36}, {37}, {40}]
250140    [{0, 2, 3, 5, 38, 7, 9, 12, 13, 15, 20, 21, 26, 31}, {1, 22}, {4}, {36, 6, 39, 11, 17, 28}, {8, 14}, {10}, {16}, {18}, {32, 19, 29}, {23}, {24}, {25}, {27}, {30}, {33}, {34}, {35}, {37}, {40}]
250200    [{0, 2, 3, 5, 38, 12, 13, 15, 18, 20, 21, 26, 31}, {1, 22}, {4}, {6, 39, 11, 17, 28}, {7}, {8}, {9}, {10}, {14}, {16}, {32, 19, 29}, {23}, {24}, {25}, {27}, {30}, {33}, {34}, {35}, {36}, {37}, {40}]
250260    [{0, 2, 3, 38, 12, 13, 15, 18, 20, 21, 31}, {1, 36}, {4}, {5}, {6, 39, 11, 17, 28}, {7}, {8}, {9}, {10}, {14}, {16}, {32, 19, 29}, {22}, {24, 23}, {25}, {26}, {27}, {30}, {33}, {34}, {35}, {37}, {40}]
250320    [{0, 1, 2, 3, 36, 38, 6, 39, 11, 12, 13, 15, 17, 20, 21, 28, 31}, {4}, {5}, {7}, {8}, {9}, {10}, {14}, {16}, {18}, {32, 19, 29}, {22}, {24, 23}, {25}, {26}, {27}, {30}, {33}, {34}, {35}, {37}, {40}]
250380    [{0, 1, 2, 3, 36, 5, 6, 39, 9, 12, 13, 15, 17, 20, 21, 26, 28, 31}, {4}, {7}, {8}, {10}, {11}, {14}, {16}, {18}, {24, 19, 38, 23}, {22}, {25}, {27}, {32, 29}, {30}, {33}, {34}, {35}, {37}, {40}]
250440    [{0, 1, 2, 3, 5, 6, 9, 12, 13, 15, 17, 20, 21, 22, 26, 28, 31, 36, 39}, {4}, {7}, {8}, {10}, {11}, {14}, {16}, {18}, {24, 19, 38, 23}, {25}, {27}, {29}, {30}, {32}, {33}, {34}, {35}, {37}, {40}]
250500    [{0, 1, 3, 36, 5, 6, 39, 9, 12, 13, 15, 17, 20, 21, 22, 26, 28, 31}, {2}, {4}, {7}, {8, 14}, {10}, {11}, {16}, {18}, {32, 38, 19, 23, 24, 29}, {25}, {27}, {30}, {33}, {34}, {35}, {37}, {40}]
250560    [{0, 3, 36, 5, 6, 9, 12, 13, 15, 17, 20, 22, 26, 28, 31}, {1}, {2}, {4}, {7}, {8, 14}, {10}, {11}, {16}, {18}, {32, 38, 19, 23, 24, 29}, {21}, {25}, {27}, {30}, {33}, {34}, {35}, {37}, {39}, {40}]
250620    [{0}, {1}, {24, 2}, {3, 6, 9, 12, 13, 15, 17, 20, 22, 26, 28, 31}, {4}, {5}, {7}, {8}, {10}, {11}, {14}, {16}, {18, 39}, {32, 19}, {21}, {23}, {25}, {27}, {29}, {30}, {33}, {34}, {35}, {36}, {37}, {38}, {40}]
250680    [{0, 3, 36, 6, 9, 12, 13, 15, 17, 20, 22, 27, 28, 31}, {1}, {24, 2, 38}, {4}, {5}, {7}, {8}, {10}, {11}, {14}, {16}, {18, 39}, {32, 19}, {21}, {23}, {25}, {26}, {29}, {30}, {33}, {34}, {35}, {37}, {40}]
250740    [{0, 3, 36, 6, 12, 13, 22, 28}, {1}, {24, 2}, {4}, {5}, {7}, {8}, {9, 26, 15}, {10}, {11}, {14}, {16}, {32, 17, 19, 20}, {18}, {21}, {23}, {25}, {27, 31}, {29}, {30}, {33}, {34}, {35}, {37}, {38}, {39}, {40}]
250800    [{0, 3, 36, 6, 9, 12, 13, 22, 28}, {1}, {24, 2}, {4}, {5}, {7}, {8}, {10}, {11}, {14}, {26, 15}, {16, 31}, {32, 17, 19, 20}, {18}, {21}, {23}, {25}, {27}, {29}, {30}, {33}, {34}, {35}, {37}, {38}, {39}, {40}]
250860    [{0, 24, 2, 29}, {1}, {32, 3, 9, 15, 18, 28}, {4}, {5}, {36, 6, 13, 22, 26}, {7}, {8}, {10}, {11}, {12}, {14}, {16, 31}, {17}, {19, 20}, {21}, {23}, {25}, {27}, {30}, {33}, {34}, {35}, {37}, {38}, {39}, {40}]
250920    [{0, 24, 2, 29}, {1}, {32, 3, 9, 15, 18, 28}, {4}, {5}, {36, 6, 13, 22, 26}, {7}, {8}, {10}, {11}, {12}, {14}, {16, 31}, {17}, {19, 20}, {21}, {23}, {25}, {27}, {30}, {33}, {34}, {35}, {37}, {38}, {39}, {40}]
250980    [{0, 2, 38, 24, 29}, {1}, {9, 3}, {4}, {5}, {36, 6, 39, 8, 15, 17, 18, 19, 22, 26, 28}, {7}, {10}, {11}, {12}, {13}, {14}, {16, 31}, {20}, {21}, {23}, {25}, {27}, {30}, {32}, {33}, {34}, {35}, {37}, {40}]
251040    [{0, 2, 38, 24, 29}, {1}, {9, 3}, {4}, {5}, {36, 6, 39, 8, 11, 15, 17, 18, 19, 22, 26, 28}, {7}, {10}, {12}, {13}, {14}, {16, 31}, {20}, {21}, {23}, {25}, {27}, {30}, {32}, {33}, {34}, {35}, {37}, {40}]
251100    [{0, 2, 38, 24, 29}, {1}, {3, 36, 6, 39, 9, 13, 15, 22, 26, 28}, {4}, {5}, {7}, {8}, {10}, {19, 17, 18, 11}, {12}, {14}, {16, 31}, {20}, {21}, {23}, {25}, {27}, {30}, {32}, {33}, {34}, {35}, {37}, {40}]
251160    [{0, 2, 38, 24, 29}, {1}, {3, 36, 6, 39, 13, 15, 22, 26, 28}, {4}, {5}, {33, 7}, {8}, {9}, {10}, {19, 17, 18, 11}, {12}, {14}, {16, 31}, {20}, {21}, {23}, {25}, {27}, {30}, {32}, {34}, {35}, {37}, {40}]
251220    [{0, 2, 38, 24, 29}, {1}, {3, 6, 13, 15, 22, 26, 28}, {4}, {5}, {33, 7}, {8, 20}, {9}, {10}, {19, 17, 18, 11}, {12}, {14}, {16, 31}, {21}, {23}, {25}, {27}, {30}, {32}, {34}, {35}, {36}, {37}, {39}, {40}]
251280    [{0, 24, 38}, {1}, {2}, {3, 6, 13, 15, 22, 26, 28}, {4}, {5}, {7}, {8, 20}, {9}, {10}, {19, 17, 18, 11}, {12}, {14}, {16, 31}, {21}, {23}, {25}, {27}, {29}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
251340    [{0, 24, 29, 38}, {1}, {2}, {3}, {4}, {5}, {6, 9, 13, 26, 28}, {7}, {8}, {10}, {19, 17, 18, 11}, {12}, {14}, {15}, {16, 31}, {20}, {21}, {22}, {23}, {25, 39}, {27}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {40}]
251400    [{0, 24, 29, 38}, {1}, {2, 11, 17, 18, 19, 20}, {3}, {4}, {5}, {6, 9, 13, 23, 26, 28}, {33, 7}, {8}, {10}, {12}, {14}, {15}, {16, 31}, {21}, {22}, {25, 39}, {27}, {30}, {32}, {34}, {35}, {36}, {37}, {40}]
251460    [{0, 24, 38}, {1}, {2, 11, 15, 17, 18, 19, 20}, {3, 13, 23}, {4}, {5}, {6, 9, 21, 26, 28, 29}, {33, 7}, {8}, {10}, {12}, {14}, {16, 31}, {22}, {25}, {27}, {30}, {32}, {34}, {35}, {36}, {37}, {39}, {40}]
251520    [{0, 24, 38}, {1}, {2}, {3}, {4}, {5}, {26, 6}, {7}, {8}, {9}, {10}, {19, 17, 11, 15}, {12}, {13, 23}, {14}, {16, 31}, {18}, {20}, {29, 21}, {22}, {25}, {27}, {28}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
251580    [{0, 38, 16, 21, 24, 29, 31}, {1}, {2}, {26, 3, 20, 6}, {4}, {5}, {7}, {8}, {9}, {10}, {19, 17, 11}, {12}, {13}, {14}, {15}, {18, 28}, {22}, {23}, {25}, {27}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
251640    [{0, 38, 16, 21, 24, 29, 31}, {1}, {2}, {26, 3, 20}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11, 17, 18, 19, 28}, {12}, {13}, {14}, {15}, {22}, {23}, {25}, {27}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
251700    [{0, 38, 21, 24, 29}, {1}, {2}, {26, 3, 13, 15}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {19, 18, 11}, {12}, {14}, {16, 31}, {17, 28}, {20}, {22}, {23}, {25}, {27}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
251760    [{0, 38, 21, 24, 29}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9, 13, 15}, {10}, {19, 17, 18, 11}, {12}, {14}, {16, 31}, {20}, {22}, {23}, {25}, {26}, {27}, {28}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
251820    [{0}, {1}, {2}, {3}, {4}, {5}, {6, 11, 17, 18, 19}, {7}, {8, 9, 13, 15, 26}, {10}, {12}, {14}, {16, 31}, {20}, {21}, {22}, {23}, {24, 29, 38}, {25}, {27}, {28}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
251880    [{0, 24, 29, 38}, {1}, {2}, {3, 23}, {4}, {5}, {6, 11, 17, 18, 19}, {7}, {8}, {9, 13, 15}, {10}, {12}, {14}, {16, 31}, {20}, {21}, {22}, {25}, {26}, {27}, {28}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
251940    [{0, 24, 29, 38}, {1}, {2}, {3}, {4}, {5}, {17, 18, 19, 6}, {7}, {8}, {9, 28, 13, 15}, {10}, {11}, {12}, {14}, {16, 31}, {20}, {21}, {22}, {23}, {25}, {26}, {27}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
252000    [{0, 2, 38, 11, 21, 24, 29}, {1}, {3}, {4}, {5}, {6, 9, 13, 15, 17, 18, 19, 26, 28}, {7}, {8}, {10}, {12}, {14}, {16, 31}, {20}, {22}, {23}, {25}, {27}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
252060    [{0, 29}, {1}, {24, 2, 11, 21}, {3, 6, 9, 13, 15, 26, 28}, {4}, {5}, {7}, {8, 17, 18, 19}, {10}, {12}, {14}, {16, 31}, {20}, {22}, {23}, {25}, {27}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {38}, {39}, {40}]
252120    [{0, 29}, {1}, {2}, {3, 6, 13, 15, 16, 28, 31}, {4}, {5}, {7}, {8, 17, 18, 19}, {9}, {10}, {11}, {12}, {14}, {20}, {24, 21}, {22}, {23}, {25}, {26}, {27}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {38}, {39}, {40}]
252180    [{0, 29}, {1}, {2}, {3, 6, 13, 15, 16, 28, 31}, {4}, {5}, {7}, {8, 17, 18, 19}, {9}, {10}, {11}, {12}, {14}, {20}, {24, 21}, {22}, {23}, {25}, {26}, {27}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {38}, {39}, {40}]
252240    [{0, 29}, {1}, {2}, {3}, {4}, {5}, {6, 13, 15, 16, 28, 31}, {7}, {8, 17, 18, 19}, {9}, {10}, {11}, {12}, {14}, {20}, {24, 21}, {22}, {39, 23}, {25}, {26}, {27}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {38}, {40}]
252300    [{0, 6, 7, 13, 15, 16, 21, 24, 28, 29, 31}, {1}, {2}, {3}, {4}, {5}, {8, 11, 17, 18, 19}, {9}, {10}, {12}, {14}, {20}, {22}, {39, 23}, {25}, {26}, {27}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {38}, {40}]
252360    [{0, 29, 31}, {1}, {2}, {3}, {4}, {5}, {6, 7, 13, 15, 21, 24, 28}, {8, 11}, {9, 39, 23}, {10}, {12}, {14}, {16}, {17, 18, 19}, {20}, {22}, {25}, {26}, {27}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {38}, {40}]
252420    [{0, 29, 38, 31}, {1}, {2}, {3}, {4}, {5}, {28, 13, 6, 15}, {7}, {8}, {9, 39, 23}, {10}, {11}, {12}, {14}, {16}, {17, 18, 19}, {20}, {24, 21}, {22}, {25}, {26}, {27}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {40}]
252480    [{0, 29, 38, 31}, {1}, {2}, {3}, {4}, {5}, {28, 6, 15}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {16}, {17, 19}, {18, 23}, {20}, {24, 21}, {22}, {25}, {26}, {27}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
252540    [{0, 38, 21, 24, 29, 31}, {1}, {17, 2, 19}, {3}, {4}, {5}, {28, 6, 15}, {12, 7}, {8}, {9}, {10}, {11}, {13}, {14}, {16}, {18, 23}, {20}, {22}, {25}, {26}, {27}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
252600    [{0, 38, 21, 24, 29, 31}, {1}, {17, 2, 19}, {3}, {4}, {5}, {6, 13, 15, 18, 28}, {12, 7}, {8}, {9}, {10}, {11}, {14}, {16}, {20}, {22}, {23}, {25}, {26}, {27}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
252660    [{0, 38, 21, 24, 31}, {1}, {2}, {3}, {4}, {5}, {28, 6, 15}, {7}, {8}, {9}, {10}, {11}, {12}, {18, 13}, {14}, {16}, {17, 19}, {20}, {22}, {23}, {25}, {26}, {27}, {29}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
252720    [{0, 38, 31}, {1}, {2}, {3}, {4}, {5}, {28, 6, 15}, {10, 12, 7}, {8}, {9}, {19, 17, 11}, {18, 27, 13}, {14}, {16}, {20}, {24, 21}, {22}, {23}, {25}, {26}, {29}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
252780    [{0, 31}, {1}, {2}, {3}, {4}, {5}, {28, 6, 15}, {7}, {8}, {9}, {10}, {19, 17, 11}, {12}, {18, 27, 13}, {14}, {16}, {20, 23}, {24, 21}, {22}, {25}, {26}, {29}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {38}, {39}, {40}]
252840    [{0}, {1}, {2}, {3}, {4}, {5}, {28, 6, 15}, {7}, {8}, {9}, {10}, {19, 17, 11}, {12}, {18, 27, 13}, {14}, {16}, {20, 23}, {21}, {22}, {24}, {25, 39}, {26}, {29}, {30}, {31}, {32}, {33}, {34}, {35}, {36}, {37}, {38}, {40}]
252900    [{0, 29, 38}, {1}, {2}, {3}, {4}, {5}, {28, 6}, {7}, {8}, {9}, {10}, {19, 17, 11}, {12}, {18, 27, 13}, {14}, {15}, {16}, {20, 23}, {21}, {22}, {24}, {25, 39}, {26}, {30}, {31}, {32}, {33}, {34}, {35}, {36}, {37}, {40}]
252960    [{0, 29, 38, 31}, {1}, {19, 17, 2, 11}, {3}, {4}, {5}, {28, 6, 15}, {7}, {8}, {9}, {10}, {12}, {13}, {14}, {16}, {18, 27}, {20, 23}, {21}, {22}, {24}, {25, 39}, {26}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {40}]
253020    [{0, 29, 38, 31}, {1}, {2, 11, 17, 19, 24}, {3}, {4}, {5}, {28, 6, 15}, {7}, {8}, {9}, {10}, {12}, {13}, {14}, {16}, {18, 27}, {20, 23}, {21}, {22}, {25}, {26}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
253080    [{0, 38, 16, 29, 31}, {1}, {24, 2, 21}, {3}, {4}, {5}, {28, 6, 15}, {7}, {8, 20, 23}, {9}, {10}, {11}, {12}, {13}, {14}, {17}, {18}, {19}, {22}, {25}, {26}, {27}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
253140    [{0, 38, 31}, {1}, {24, 2, 21}, {3}, {4}, {5}, {28, 6, 15}, {7}, {8, 18, 20, 23}, {9}, {10}, {11}, {12}, {13}, {14}, {16}, {17}, {19}, {22}, {25}, {26}, {27}, {29}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
253200    [{0, 16, 38, 31}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8, 18, 20, 23}, {9, 13}, {10}, {11}, {12}, {14}, {15}, {17}, {19, 36}, {21}, {22}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {32}, {33}, {34}, {35}, {37}, {39}, {40}]
253260    [{0, 16, 38, 31}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8, 18, 20, 23}, {9, 13}, {10}, {11}, {12}, {14}, {15}, {17}, {19, 36}, {21}, {22}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {32}, {33}, {34}, {35}, {37}, {39}, {40}]
253320    [{0, 16, 38, 31}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8, 18, 20, 23}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {17}, {19, 36}, {24, 21}, {22}, {25}, {26}, {27}, {28}, {29}, {30}, {32}, {33}, {34}, {35}, {37}, {39}, {40}]
253380    [{0, 16, 38, 31}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {40, 15}, {17}, {18, 20, 23}, {19, 36}, {24, 21}, {22}, {25, 39}, {26}, {27}, {28}, {29}, {30}, {32}, {33}, {34}, {35}, {37}]
253440    [{0, 16, 31}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {17, 11}, {12}, {13}, {14}, {40, 15}, {18, 20, 23}, {19, 36}, {24, 21}, {22}, {25, 39}, {26}, {27}, {28}, {29}, {30}, {32}, {33}, {34}, {35}, {37}, {38}]
253500    [{0, 16, 38, 31}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {17, 11}, {12}, {39, 13, 18, 23, 25}, {14}, {40, 15}, {19, 36}, {20}, {24, 21}, {22}, {26}, {27}, {28}, {29}, {30}, {32}, {33}, {34}, {35}, {37}]
253560    [{0, 16, 38, 31}, {1}, {2}, {3}, {4}, {40, 5, 15}, {6}, {7}, {8}, {9}, {10}, {17, 11}, {12}, {39, 13, 18, 23, 25}, {14}, {19, 36}, {20}, {24, 21}, {22}, {26}, {27}, {28}, {29}, {30}, {32}, {33}, {34}, {35}, {37}]
253620    [{0, 16, 38, 31}, {1}, {2}, {3}, {4}, {40, 5, 15}, {6}, {7}, {8}, {9}, {10}, {17, 11}, {12}, {39, 13, 18, 23, 25}, {14}, {19, 36}, {20}, {24, 21}, {22}, {26}, {27}, {28}, {29}, {30}, {32}, {33}, {34}, {35}, {37}]
253680    [{0, 16, 38, 31}, {1}, {2}, {3}, {4}, {40, 5, 15}, {6}, {7}, {8}, {9}, {10}, {17, 11}, {12}, {39, 13, 18, 23, 25}, {14}, {19, 36}, {20}, {24, 21}, {22}, {26}, {27}, {28}, {29}, {30}, {32}, {33}, {34}, {35}, {37}]
253740    [{0, 16, 38}, {1}, {2}, {3}, {4}, {40, 5, 15}, {6}, {7}, {8}, {9}, {10}, {17, 11}, {12}, {25, 18, 13, 23}, {14}, {19, 36}, {20}, {24, 21}, {22}, {26}, {27}, {28}, {29}, {30}, {31}, {32}, {33}, {34}, {35}, {37}, {39}]
253800    [{0, 38, 31}, {1}, {17, 2, 11}, {3}, {4}, {5}, {6}, {7}, {8}, {9, 18, 13, 23}, {10}, {12}, {14}, {40, 15}, {16}, {19, 36}, {20}, {24, 21}, {22}, {25}, {26}, {27}, {28}, {29}, {30}, {32}, {33}, {34}, {35}, {37}, {39}]
253860    [{0}, {1}, {17, 2, 11}, {3}, {4}, {5}, {6}, {7}, {8}, {9, 13}, {10}, {12}, {14}, {15}, {16}, {18}, {19, 36}, {20}, {24, 21}, {22}, {23}, {25}, {26}, {27}, {28}, {29}, {30}, {38, 31}, {32}, {33}, {34}, {35}, {37}, {39}, {40}]
253920    [{0}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8, 13}, {9}, {10}, {11}, {12}, {14}, {15}, {16, 31}, {17}, {18}, {19, 36}, {20}, {24, 21}, {22}, {23}, {25}, {26}, {27}, {28}, {29}, {30}, {32}, {33}, {34}, {35}, {37}, {38}, {39}, {40}]
253980    [{0, 8, 13}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {9}, {10}, {11}, {12}, {14}, {15}, {16, 38, 31}, {17}, {18}, {19, 36}, {20}, {24, 21}, {22}, {23}, {25}, {26}, {27}, {28}, {29}, {30}, {32}, {33}, {34}, {35}, {37}, {39}, {40}]
254040    [{0, 13}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {14}, {15}, {16, 38, 31}, {17}, {18}, {19, 36}, {20}, {24, 21}, {22}, {23}, {25}, {26}, {27}, {28}, {29}, {30}, {32}, {33}, {34}, {35}, {37}, {39}, {40}]
254100    [{0}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {16, 38, 31}, {17}, {18}, {19, 36}, {20}, {24, 21}, {22}, {23}, {25, 39}, {26}, {27}, {28}, {29}, {30}, {32}, {33}, {34}, {35}, {37}, {40}]
254160    [{0, 16, 38, 31}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {17}, {18}, {19, 36}, {20}, {24, 21}, {22}, {23}, {25, 39}, {26}, {27}, {28}, {29}, {30}, {32}, {33}, {34}, {35}, {37}, {40}]
254220    [{0, 16, 31}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {17}, {18, 27, 23}, {19, 36}, {20}, {24, 21}, {22}, {25, 39}, {26}, {28}, {29}, {30}, {32}, {33}, {34}, {35}, {37}, {38}, {40}]
254280    [{0}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {16, 31}, {17}, {18, 23}, {19}, {20}, {24, 21}, {22}, {25}, {26}, {27}, {28}, {29}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {38}, {39}, {40}]
254340    [{0}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {16, 31}, {17}, {18, 23}, {19}, {20}, {24, 21}, {22}, {25}, {26}, {27}, {28}, {29}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {38}, {39}, {40}]
254400    [{0, 8}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {9}, {10}, {17, 11}, {12}, {13}, {14}, {15}, {16}, {18, 20, 23}, {19}, {24, 21}, {22}, {25}, {26}, {27}, {28}, {29}, {30}, {38, 31}, {32}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
254460    [{0, 8}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {9}, {10}, {17, 11}, {12}, {13}, {14}, {15}, {16}, {18, 20, 23, 39}, {19}, {24, 21}, {22}, {25}, {26}, {27}, {28}, {29}, {30}, {38, 31}, {32}, {33}, {34}, {35}, {36}, {37}, {40}]
254520    [{0, 8}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {9}, {10}, {17, 11}, {12}, {13}, {14}, {15}, {16}, {18, 23, 39}, {19}, {20}, {24, 21}, {22}, {25}, {26}, {27}, {28}, {29}, {30}, {31}, {32}, {33}, {34}, {35}, {36}, {37}, {38}, {40}]
254580    [{0}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {17, 11}, {12}, {13}, {14}, {15}, {16}, {33, 39, 18, 20, 23, 29}, {19}, {24, 21}, {22}, {25}, {26}, {27}, {28}, {30}, {38, 31}, {32}, {34}, {35}, {36}, {37}, {40}]
254640    [{0}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {17, 11}, {12}, {13}, {14}, {15}, {16, 38, 31}, {33, 39, 18, 20, 23, 29}, {19}, {21}, {22}, {24}, {25}, {26}, {27}, {28}, {30}, {32}, {34}, {35}, {36}, {37}, {40}]
254700    [{0, 33}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {16, 38, 31}, {17}, {18}, {19}, {39, 20, 23, 27, 29}, {21}, {22}, {24}, {25}, {26}, {28}, {30}, {32}, {34}, {35}, {36}, {37}, {40}]
254760    [{0, 33, 36}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {16, 38, 31}, {17}, {18}, {19}, {39, 20, 23, 25, 27, 29}, {21}, {22}, {24}, {26}, {28}, {30}, {32}, {34}, {35}, {37}, {40}]
254820    [{0, 33, 36, 39, 20, 25, 27}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {16, 31}, {17}, {18}, {19}, {21}, {22}, {23}, {24}, {26}, {28}, {29}, {30}, {32}, {34}, {35}, {37}, {38}, {40}]
254880    [{0, 33, 36, 39, 20, 25, 27}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {21}, {22}, {23}, {24}, {26}, {28}, {29}, {30}, {31}, {32}, {34}, {35}, {37}, {38}, {40}]
